# BUSCO version is: 5.1.2 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
2862at4891	Complete	C0000000005_ptg000005l	1267007	1269511	+	1409.7	695	https://www.orthodb.org/v10?query=2862at4891	ATPase, AAA-type, conserved site
2893at4891	Complete	C0000000011_ptg000011l	856700	861043	+	1212.6	846	https://www.orthodb.org/v10?query=2893at4891	Cation-transporting ATPase
2898at4891	Complete	C0000000009_ptg000009l	296230	298812	+	1083.2	636	https://www.orthodb.org/v10?query=2898at4891	N-acetyl-gamma-glutamyl-phosphate reductase, active site
2905at4891	Complete	C0000000014_ptg000014l	651544	654963	-	389.3	496	https://www.orthodb.org/v10?query=2905at4891	Topoisomerase 1-associated factor 1
2915at4891	Complete	C0000000011_ptg000011l	945281	949228	+	683.7	899	https://www.orthodb.org/v10?query=2915at4891	UDP-glucose:Glycoprotein Glucosyltransferase
2926at4891	Complete	C0000000006_ptg000006l	524852	527200	-	770.2	607	https://www.orthodb.org/v10?query=2926at4891	Ribosome-releasing factor 2, mitochondrial
2971at4891	Complete	C0000000005_ptg000005l	551351	553783	+	1111.5	620	https://www.orthodb.org/v10?query=2971at4891	ClpA/B, conserved site 1
2976at4891	Complete	C0000000008_ptg000008l	648260	650377	-	1091.3	585	https://www.orthodb.org/v10?query=2976at4891	Glycosyltransferase family 66 protein
2990at4891	Complete	C0000000008_ptg000008l	836985	841100	+	436.3	603	https://www.orthodb.org/v10?query=2990at4891	Zinc finger, PHD-type
2994at4891	Complete	C0000000005_ptg000005l	405679	408462	-	755.0	658	https://www.orthodb.org/v10?query=2994at4891	Condensin complex subunit 3
3032at4891	Complete	C0000000015_ptg000015l	239859	242039	+	975.5	586	https://www.orthodb.org/v10?query=3032at4891	Terpene cyclase/mutase family member
3044at4891	Complete	C0000000008_ptg000008l	219203	222211	+	363.4	408	https://www.orthodb.org/v10?query=3044at4891	Mad3/Bub1 homology region 1
3049at4891	Complete	C0000000002_ptg000002l	191771	194305	-	1022.7	629	https://www.orthodb.org/v10?query=3049at4891	DNA replication licensing factor MCM7
3050at4891	Complete	C0000000008_ptg000008l	72574	77294	+	1094.2	564	https://www.orthodb.org/v10?query=3050at4891	Methionyl-tRNA synthetase
3060at4891	Complete	C0000000004_ptg000004l	379350	382178	+	1120.7	762	https://www.orthodb.org/v10?query=3060at4891	WD40 repeat
3088at4891	Complete	C0000000015_ptg000015l	246954	249095	+	1137.5	597	https://www.orthodb.org/v10?query=3088at4891	Glutamine-dependent NAD(+) synthetase
3096at4891	Complete	C0000000003_ptg000003l	269081	272194	-	469.6	547	https://www.orthodb.org/v10?query=3096at4891	Exocyst complex component SEC8
3141at4891	Complete	C0000000007_ptg000007l	231675	234455	+	648.4	534	https://www.orthodb.org/v10?query=3141at4891	Transcription elongation factor SPT5
3174at4891	Complete	C0000000007_ptg000007l	169534	173466	-	526.7	695	https://www.orthodb.org/v10?query=3174at4891	WD40/YVTN repeat-like-containing domain superfamily
3190at4891	Complete	C0000000006_ptg000006l	238050	241550	+	260.9	443	https://www.orthodb.org/v10?query=3190at4891	Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal
3223at4891	Complete	C0000000003_ptg000003l	627008	629695	-	341.3	519	https://www.orthodb.org/v10?query=3223at4891	WD40-repeat-containing domain
3246at4891	Complete	C0000000014_ptg000014l	447829	451158	+	1316.9	806	https://www.orthodb.org/v10?query=3246at4891	P-loop containing nucleoside triphosphate hydrolase protein
3287at4891	Complete	C0000000002_ptg000002l	135011	137872	+	992.3	689	https://www.orthodb.org/v10?query=3287at4891	glycoside hydrolase family 31 protein
3292at4891	Complete	C0000000012_ptg000012l	180082	182307	-	663.0	472	https://www.orthodb.org/v10?query=3292at4891	similar to Saccharomyces cerevisiae YAL053W FLC2 Putative FAD transporter
3316at4891	Complete	C0000000006_ptg000006l	251198	254377	-	1105.2	820	https://www.orthodb.org/v10?query=3316at4891	SNF2-related, N-terminal domain
3320at4891	Complete	C0000000007_ptg000007l	274793	278596	+	961.9	989	https://www.orthodb.org/v10?query=3320at4891	Clustered mitochondria protein homolog
3331at4891	Complete	C0000000001_ptg000001l	106431	108686	-	1154.8	647	https://www.orthodb.org/v10?query=3331at4891	P-loop containing nucleoside triphosphate hydrolase protein
3360at4891	Complete	C0000000005_ptg000005l	699942	704324	-	634.5	766	https://www.orthodb.org/v10?query=3360at4891	Sister chromatid cohesion protein
3385at4891	Complete	C0000000003_ptg000003l	760959	763682	-	623.2	549	https://www.orthodb.org/v10?query=3385at4891	AP-3 complex subunit delta
3388at4891	Complete	C0000000002_ptg000002l	633194	635158	-	704.0	472	https://www.orthodb.org/v10?query=3388at4891	Multisite-specific tRNA
3395at4891	Complete	C0000000011_ptg000011l	150296	153625	-	279.7	409	https://www.orthodb.org/v10?query=3395at4891	WD40-repeat-containing domain
3397at4891	Complete	C0000000004_ptg000004l	414350	417085	+	425.3	575	https://www.orthodb.org/v10?query=3397at4891	Pep3/Vps18/deep orange
3404at4891	Complete	C0000000014_ptg000014l	514768	517251	+	334.7	424	https://www.orthodb.org/v10?query=3404at4891	Serine/threonine-protein phosphatase 4 regulatory subunit 3
3426at4891	Complete	C0000000011_ptg000011l	977435	980245	+	507.7	465	https://www.orthodb.org/v10?query=3426at4891	DNA repair protein REV1
3439at4891	Duplicated	C0000000004_ptg000004l	303234	305915	+	866.6	575	https://www.orthodb.org/v10?query=3439at4891	SLC26A/SulP transporter
3439at4891	Duplicated	C0000000002_ptg000002l	22419	24944	-	868.5	565	https://www.orthodb.org/v10?query=3439at4891	SLC26A/SulP transporter
3472at4891	Complete	C0000000013_ptg000013l	564929	567496	+	658.3	519	https://www.orthodb.org/v10?query=3472at4891	Zn(2)-C6 fungal-type DNA-binding domain
3484at4891	Complete	C0000000008_ptg000008l	624189	626453	+	1222.5	635	https://www.orthodb.org/v10?query=3484at4891	3-isopropylmalate dehydratase
3487at4891	Complete	C0000000011_ptg000011l	277415	280417	-	1407.0	812	https://www.orthodb.org/v10?query=3487at4891	Exosome complex exonuclease RRP44
3494at4891	Complete	C0000000011_ptg000011l	590923	593163	-	409.8	371	https://www.orthodb.org/v10?query=3494at4891	Actin-related protein 8
3496at4891	Complete	C0000000004_ptg000004l	56160	58643	-	1146.3	698	https://www.orthodb.org/v10?query=3496at4891	ATPase, AAA-type, conserved site
3544at4891	Complete	C0000000014_ptg000014l	633754	636903	-	966.3	696	https://www.orthodb.org/v10?query=3544at4891	Phosphatidylinositol 3-/4-kinase, catalytic domain
3548at4891	Complete	C0000000006_ptg000006l	46075	48360	+	900.3	587	https://www.orthodb.org/v10?query=3548at4891	glycosyltransferase family 39 protein
3559at4891	Complete	C0000000014_ptg000014l	544204	546822	+	447.0	533	https://www.orthodb.org/v10?query=3559at4891	Ribonucleases P/MRP protein subunit POP1
3574at4891	Complete	C0000000005_ptg000005l	1242449	1246753	-	896.3	1035	https://www.orthodb.org/v10?query=3574at4891	tRNA (guanosine(18)-2'-O)-methyltransferase
3577at4891	Complete	C0000000005_ptg000005l	1375653	1378865	-	1027.3	535	https://www.orthodb.org/v10?query=3577at4891	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
3593at4891	Complete	C0000000017_ptg000017l	428423	430573	+	1097.7	593	https://www.orthodb.org/v10?query=3593at4891	Isomerising glucosamine-fructose-6-phosphate aminotransferase
3596at4891	Complete	C0000000017_ptg000017l	276659	278950	+	719.7	523	https://www.orthodb.org/v10?query=3596at4891	anaphase-promoting complex component
3606at4891	Complete	C0000000002_ptg000002l	201554	203944	+	796.6	578	https://www.orthodb.org/v10?query=3606at4891	TFIID subunit TAF5, NTD2 domain
3616at4891	Complete	C0000000008_ptg000008l	83505	86597	+	727.2	609	https://www.orthodb.org/v10?query=3616at4891	XPG/Rad2 endonuclease
3680at4891	Complete	C0000000014_ptg000014l	755483	758335	+	679.4	543	https://www.orthodb.org/v10?query=3680at4891	ATPase, AAA-type, conserved site
3764at4891	Complete	C0000000014_ptg000014l	263013	265202	+	863.7	600	https://www.orthodb.org/v10?query=3764at4891	actin-like ATPase domain-containing protein
3773at4891	Complete	C0000000012_ptg000012l	114923	117433	+	751.1	517	https://www.orthodb.org/v10?query=3773at4891	Leucine-rich repeat
3798at4891	Complete	C0000000005_ptg000005l	592387	594444	-	971.3	543	https://www.orthodb.org/v10?query=3798at4891	Homoaconitase, mitochondrial
3802at4891	Complete	C0000000009_ptg000009l	411258	413684	+	1212.6	661	https://www.orthodb.org/v10?query=3802at4891	E3 ubiquitin-protein ligase
3806at4891	Complete	C0000000004_ptg000004l	357678	360254	+	360.1	421	https://www.orthodb.org/v10?query=3806at4891	Cleavage and polyadenylation specificity factor subunit 2
3824at4891	Complete	C0000000008_ptg000008l	112203	114503	+	839.5	591	https://www.orthodb.org/v10?query=3824at4891	Protein SDA1
3845at4891	Complete	C0000000017_ptg000017l	548243	551254	-	798.1	731	https://www.orthodb.org/v10?query=3845at4891	P-loop containing nucleoside triphosphate hydrolase protein
3849at4891	Complete	C0000000014_ptg000014l	87948	90263	-	488.7	448	https://www.orthodb.org/v10?query=3849at4891	para-aminobenzoate synthase
3853at4891	Complete	C0000000003_ptg000003l	623440	626514	-	1076.7	847	https://www.orthodb.org/v10?query=3853at4891	binding
3892at4891	Complete	C0000000007_ptg000007l	607350	610286	+	376.3	554	https://www.orthodb.org/v10?query=3892at4891	RNA polymerase II assembly factor Rtp1, C-terminal
3937at4891	Complete	C0000000008_ptg000008l	828501	830300	-	682.4	428	https://www.orthodb.org/v10?query=3937at4891	Methylenetetrahydrofolate reductase
3959at4891	Complete	C0000000006_ptg000006l	619186	622005	+	557.2	544	https://www.orthodb.org/v10?query=3959at4891	Vacuolar protein sorting-associated protein 35
3981at4891	Complete	C0000000006_ptg000006l	493548	495836	+	172.6	254	https://www.orthodb.org/v10?query=3981at4891	BRCT domain
3988at4891	Complete	C0000000017_ptg000017l	231071	233182	+	1120.2	616	https://www.orthodb.org/v10?query=3988at4891	Dynamin, GTPase domain
4017at4891	Complete	C0000000006_ptg000006l	345200	347353	+	942.4	521	https://www.orthodb.org/v10?query=4017at4891	Vacuolar transporter chaperone 4
4022at4891	Complete	C0000000006_ptg000006l	100199	102382	+	439.2	586	https://www.orthodb.org/v10?query=4022at4891	Zinc finger, PHD-type
4034at4891	Complete	C0000000017_ptg000017l	228903	230561	-	805.6	457	https://www.orthodb.org/v10?query=4034at4891	Poly(A) polymerase
4036at4891	Complete	C0000000005_ptg000005l	1300572	1302632	-	565.8	441	https://www.orthodb.org/v10?query=4036at4891	Biotin--acetyl-CoA-carboxylase ligase
4037at4891	Complete	C0000000007_ptg000007l	364909	366858	+	423.9	444	https://www.orthodb.org/v10?query=4037at4891	mRNA 3'-end-processing protein RNA14
4064at4891	Complete	C0000000003_ptg000003l	460951	463899	+	799.8	625	https://www.orthodb.org/v10?query=4064at4891	Aminoacyl-tRNA synthetase, class Ia
4082at4891	Duplicated	C0000000040_ptg000040l:10645-796841	10645	13665	-	709.0	696	https://www.orthodb.org/v10?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4082at4891	Duplicated	C0000000003_ptg000003l	302650	305748	-	731.5	674	https://www.orthodb.org/v10?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4125at4891	Complete	C0000000009_ptg000009l	130032	131765	+	767.5	443	https://www.orthodb.org/v10?query=4125at4891	Armadillo
4151at4891	Complete	C0000000015_ptg000015l	299895	302681	-	564.0	550	https://www.orthodb.org/v10?query=4151at4891	Sec23/Sec24, helical domain
4175at4891	Complete	C0000000008_ptg000008l	637915	641151	-	344.5	524	https://www.orthodb.org/v10?query=4175at4891	similar to Saccharomyces cerevisiae YGL016W KAP122 Karyopherin beta
4206at4891	Complete	C0000000010_ptg000010l	112406	115159	+	1295.3	742	https://www.orthodb.org/v10?query=4206at4891	WD40-repeat-containing domain
4254at4891	Complete	C0000000006_ptg000006l	367746	370208	+	472.4	531	https://www.orthodb.org/v10?query=4254at4891	Vacuolar protein sorting-associated protein 53
4259at4891	Duplicated	C0000000013_ptg000013l	561373	564477	+	1066.2	679	https://www.orthodb.org/v10?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4259at4891	Duplicated	C0000000007_ptg000007l	111056	114217	-	1082.9	664	https://www.orthodb.org/v10?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4263at4891	Complete	C0000000003_ptg000003l	737369	740404	+	361.9	554	https://www.orthodb.org/v10?query=4263at4891	WD40-repeat-containing domain
4279at4891	Duplicated	C0000000011_ptg000011l	105260	107206	+	561.1	376	https://www.orthodb.org/v10?query=4279at4891	Non-specific serine/threonine protein kinase
4279at4891	Duplicated	C0000000014_ptg000014l	706442	708964	-	635.4	389	https://www.orthodb.org/v10?query=4279at4891	Non-specific serine/threonine protein kinase
4281at4891	Complete	C0000000014_ptg000014l	746543	749101	+	826.6	529	https://www.orthodb.org/v10?query=4281at4891	Polyphosphoinositide phosphatase
4310at4891	Complete	C0000000002_ptg000002l	429018	431918	-	493.6	529	https://www.orthodb.org/v10?query=4310at4891	Peptide hydrolase
4316at4891	Complete	C0000000002_ptg000002l	385784	388042	-	547.5	445	https://www.orthodb.org/v10?query=4316at4891	putative tubulin--tyrosine ligase PBY1
4322at4891	Complete	C0000000005_ptg000005l	330799	333651	+	723.2	563	https://www.orthodb.org/v10?query=4322at4891	SANT/Myb domain
4326at4891	Complete	C0000000005_ptg000005l	1108448	1111432	-	1075.0	721	https://www.orthodb.org/v10?query=4326at4891	ATP-dependent RNA helicase DBP10
4330at4891	Complete	C0000000008_ptg000008l	313239	315359	-	865.5	604	https://www.orthodb.org/v10?query=4330at4891	WD40-repeat-containing domain
4336at4891	Complete	C0000000007_ptg000007l	877226	879103	-	522.8	445	https://www.orthodb.org/v10?query=4336at4891	Patatin-like phospholipase domain
4348at4891	Complete	C0000000005_ptg000005l	734551	737460	+	366.8	462	https://www.orthodb.org/v10?query=4348at4891	Exocyst complex component EXOC2/Sec5
4350at4891	Complete	C0000000002_ptg000002l	786398	789511	+	837.3	692	https://www.orthodb.org/v10?query=4350at4891	WD40/YVTN repeat-like-containing domain superfamily
4356at4891	Complete	C0000000008_ptg000008l	786312	788189	-	792.7	509	https://www.orthodb.org/v10?query=4356at4891	P-loop containing nucleoside triphosphate hydrolase protein
4360at4891	Complete	C0000000002_ptg000002l	497953	499947	-	700.7	461	https://www.orthodb.org/v10?query=4360at4891	acetyl-CoA synthetase-like protein
4361at4891	Complete	C0000000003_ptg000003l	327150	329390	-	963.7	513	https://www.orthodb.org/v10?query=4361at4891	ATPase, AAA-type, conserved site
4366at4891	Complete	C0000000007_ptg000007l	741636	746321	-	735.2	921	https://www.orthodb.org/v10?query=4366at4891	Zinc finger, RING/FYVE/PHD-type
4369at4891	Complete	C0000000014_ptg000014l	135567	137339	-	809.6	490	https://www.orthodb.org/v10?query=4369at4891	Phospholipid
4373at4891	Complete	C0000000015_ptg000015l	158499	161390	-	1214.3	744	https://www.orthodb.org/v10?query=4373at4891	26S proteasome regulatory subunit RPN1
4400at4891	Complete	C0000000009_ptg000009l	88153	91056	+	1025.1	602	https://www.orthodb.org/v10?query=4400at4891	DNA helicase
4402at4891	Complete	C0000000013_ptg000013l	536241	539987	-	100.5	360	https://www.orthodb.org/v10?query=4402at4891	Hid-1/Ecm30
4428at4891	Complete	C0000000016_ptg000016l	283544	285613	-	636.2	470	https://www.orthodb.org/v10?query=4428at4891	Jacalin-like lectin domain
4448at4891	Complete	C0000000015_ptg000015l	347173	350025	+	536.7	488	https://www.orthodb.org/v10?query=4448at4891	Histone-lysine N-methyltransferase, H3 lysine-4 specific
4466at4891	Complete	C0000000005_ptg000005l	760028	769915	-	1785.2	3447	https://www.orthodb.org/v10?query=4466at4891	Pleckstrin homology domain
4474at4891	Complete	C0000000003_ptg000003l	553483	555129	+	1019.4	484	https://www.orthodb.org/v10?query=4474at4891	Elongator complex protein 3
4476at4891	Duplicated	C0000000009_ptg000009l	95890	97776	+	972.5	511	https://www.orthodb.org/v10?query=4476at4891	heat shock protein 70
4476at4891	Duplicated	C0000000006_ptg000006l	230199	232163	+	1044.1	512	https://www.orthodb.org/v10?query=4476at4891	heat shock protein 70
4478at4891	Complete	C0000000011_ptg000011l	1002669	1004576	+	759.5	467	https://www.orthodb.org/v10?query=4478at4891	putative electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
4484at4891	Complete	C0000000005_ptg000005l	1338439	1340655	+	790.6	507	https://www.orthodb.org/v10?query=4484at4891	DNA ligase
4490at4891	Complete	C0000000008_ptg000008l	192003	194357	+	627.3	524	https://www.orthodb.org/v10?query=4490at4891	WD40-repeat-containing domain
4496at4891	Complete	C0000000015_ptg000015l	181647	183575	-	725.3	448	https://www.orthodb.org/v10?query=4496at4891	Aldehyde dehydrogenase domain
4513at4891	Complete	C0000000011_ptg000011l	629309	632218	+	715.8	723	https://www.orthodb.org/v10?query=4513at4891	binding
4544at4891	Complete	C0000000017_ptg000017l	599943	603056	+	736.8	591	https://www.orthodb.org/v10?query=4544at4891	Peroxisome biogenesis factor 1
4545at4891	Complete	C0000000010_ptg000010l	196030	198885	+	1024.6	735	https://www.orthodb.org/v10?query=4545at4891	similar to Saccharomyces cerevisiae YCR017C CWH43 Putative sensor/transporter protein involved in cell wall biogenesis
4561at4891	Complete	C0000000016_ptg000016l	253362	255482	+	771.0	610	https://www.orthodb.org/v10?query=4561at4891	U3 small nucleolar RNA-associated protein 25
4581at4891	Complete	C0000000009_ptg000009l	224544	226373	-	1078.8	540	https://www.orthodb.org/v10?query=4581at4891	ABC transporter, conserved site
4590at4891	Complete	C0000000005_ptg000005l	810578	812482	+	937.5	522	https://www.orthodb.org/v10?query=4590at4891	EF-hand domain
4591at4891	Complete	C0000000012_ptg000012l	148852	151857	-	1217.4	819	https://www.orthodb.org/v10?query=4591at4891	Translation initiation factor IF- 2
4598at4891	Complete	C0000000008_ptg000008l	940068	942725	-	634.8	509	https://www.orthodb.org/v10?query=4598at4891	Serine/threonine-protein kinase ATG1
4609at4891	Complete	C0000000010_ptg000010l	315282	317804	-	1048.4	682	https://www.orthodb.org/v10?query=4609at4891	AdoMet-dependent rRNA methyltransferase SPB1
4661at4891	Complete	C0000000016_ptg000016l	98597	100624	-	474.9	535	https://www.orthodb.org/v10?query=4661at4891	Thioredoxin domain
4664at4891	Complete	C0000000002_ptg000002l	46657	49257	+	923.0	704	https://www.orthodb.org/v10?query=4664at4891	WD40-repeat-containing domain
